user_id,b_id,rating,review
1772888,60177,4,"
  "
1772888,236093,4,"
  "
1772888,24337,0,"
      This is one of my favorite young-adult fantasy novels. As a young girl, this book always brought me to tears. Admittedly, the movie was poorly executed. 
  "
1772888,52036,5,"
  "
1772888,2389,5,"
  "
1772888,1953,5,"
  "
1772888,24213,5,"
  "
1772888,3407971,4,"
  "
1772888,7437,5,"
  "
1772888,227463,5,"
  "
1772888,116435,3,"
  "
1772888,24779,4,"
  "
1772888,24782,4,"
  "
1772888,24781,4,"
  "
1772888,24780,4,"
  "
1772888,24784,4,"
  "
1772888,481550,3,"
  "
1772888,180413,3,"
  "
1772888,58068,3,"
  "
1772888,92719,4,"
  "
1772888,92717,4,"
  "
1772888,153795,2,"
  "
1772888,13836,3,"
  "
1772888,13831,5,"
  "
1772888,153780,3,"
  "
1772888,13830,4,"
  "
1772888,13837,4,"
  "
1772888,13835,4,"
  "
1772888,34288,3,"
  "
1772888,114510,3,"
  "
1772888,34283,2,"
  "
1772888,444315,3,"
  "
1772888,47528,3,"
  "
1772888,47573,2,"
  "
1772888,18932,2,"
  "
1772888,47520,3,"
  "
1772888,34284,3,"
  "
1772888,6294,3,"
  "
1772888,31363,1,"
  "
1772888,31350,3,"
  "
1772888,7965,3,"
  "
1772888,95573,3,"
  "
1772888,31351,3,"
  "
1772888,92961,3,"
  "
1772888,40287,1,"
  "
1772888,210482,2,"
  "
1772888,31352,3,"
  "
1772888,31354,3,"
  "
1772888,24441,3,"
  "
1772888,7971,3,"
  "
1772888,40303,3,"
  "
1772888,40304,2,"
  "
1772888,92923,3,"
  "
1772888,92956,2,"
  "
1772888,7962,3,"
  "
1772888,40271,3,"
  "
1772888,40293,3,"
  "
1772888,31357,3,"
  "
1772888,7958,2,"
  "
1772888,234724,2,"
  "
1772888,7973,1,"
  "
1772888,8909,3,"
  "
1772888,31360,3,"
  "
1772888,8648,4,"
  "
1772888,228665,3,"
  "
1772888,1111600,1,"
  "
1772888,76778,3,"
  "
1772888,80493,5,"
  "
1772888,64316,5,"
  "
1772888,64338,5,"
  "
1772888,80491,5,"
  "
1772888,234225,3,"
  "
1772888,1110498,3,"
  "
1772888,2122,4,"
  "
1772888,1885,4,"
  "
1772888,960,1,"
  "
1772888,1934,3,"
  "
1772888,5326,4,"
  "
1772888,5659,4,"
  "
1772888,1258664,3,"
  "
1772888,38709,4,"
  "
1772888,2956,4,"
  "
1772888,24583,4,"
  "
1772888,56122,4,"
  "
1772888,24280,5,"
  "
1772888,3,1,"
  "
1772888,6,1,"
  "
1772888,2,1,"
  "
1772888,5,1,"
  "
1772888,15881,1,"
  "
1772888,30119,2,"
  "
1772888,5907,5,"
  "
1772888,34,4,"
  "
1772888,18135,2,"
  "
1772888,37442,2,"
  "
1772888,370493,3,"
  "
1772888,18131,5,"
  "
1772888,76620,2,"
  "
1772888,8127,4,"
  "
1772888,902,5,"
  "
1772888,2998,2,"
  "
1772888,233818,4,"
  "
1772888,19543,4,"
  "
1772888,30118,2,"
  "
1772888,6310,4,"
  "
1772888,39988,4,"
  "
1772888,6327,5,"
  "
1772888,295,3,"
  "
1772888,8852,4,"
  "
1772888,375802,2,"
  "
1772888,7967,4,"
  "
1772888,218433,5,"
  "
1772888,77390,4,"
  "
1772888,77392,3,"
  "
1772888,3412,4,"
  "
1772888,232576,4,"
  "
1772888,77394,3,"
  "
1772888,65840,3,"
  "
1772888,3685,3,"
  "
1772888,77391,3,"
  "
1772888,77395,3,"
  "
1772888,90192,3,"
  "
1772888,968,1,"
  "
1772888,11016,4,"
  "
1772888,391729,2,"
  "
1772888,91253,4,"
  "
1772888,23772,4,"
  "
1772888,32929,3,"
  "
1772888,310259,4,"
  "
1772888,191139,5,"
  "
1772888,40290,4,"
  "
1772888,125507,4,"
  "
1772888,233093,4,"
  "
1772888,144974,3,"
  "
1772888,3980,4,"
  "
1772888,46677,5,"
  "
1772888,77767,3,"
  "
1772888,767680,3,"
  "
1772888,197084,3,"
  "
1772888,76401,4,"
  "
1772888,121749,4,"
  "
1772888,65605,5,"
  "
1772888,140225,5,"
  "
1772888,84119,5,"
  "
1772888,84369,4,"
  "
1772888,65641,4,"
  "
1772888,33514,4,"
  "
1772888,125404,3,"
  "
1772888,84981,4,"
  "
1772888,1056772,4,"
  "
1772888,56728,2,"
  "
1772888,420297,3,"
  "
1772888,537296,4,"
  "
1772888,824204,4,"
  "
1772888,239810,3,"
  "
1772888,161361,2,"
  "
1772888,3636,4,"
  "
1772888,68427,0,"
  "
1772888,9717,5,"
  "
1772888,10543,0,"
  "
1772888,260683,0,"
  "
1772888,533471,0,"
  "
1772888,57913,5,"
  "
1772888,263144,3,"
  "
1772888,168668,0,"
  "
1250747,13521,3,"
  "
1250747,6460985,5,"
      awesome read for non-fiction book. Doesn't sugar coat the FBI even as it's based off a lot of their files. Interesting to see how the FBI developed and how the underworld of America was intertwined even if the major players were unaware of it. Also made me interested in maybe doing some further r...
  "
1250747,5022538,4,"
  "
1250747,3570231,5,"
  "
1250747,629071,4,"
  "
1250747,1421990,5,"
  "
1250747,2168860,5,"
  "
1250747,20564828,4,"
  "
1250747,186074,5,"
  "
1250747,14460,4,"
  "
1250747,1928873,4,"
  "
1250747,1240662,3,"
      This series seems to be going more into urban fantasy than romance. not sure I'll keep up with it if the trend continues.
  "
1250747,47241,4,"
  "
1250747,1791118,3,"
  "
1250747,62530,4,"
  "
1250747,2733642,3,"
      So far, pretty interesting. Little sprinkles of history added here and there to keep me reading. The take on vampires is a little bit different too. Always a good thing to find. 
  "
1250747,4498953,0,"
  "
1250747,1057502,1,"
  "
1250747,24800,0,"
  "
1250747,5040403,0,"
  "
1250747,1057502,1,"
  "
1887276,16054217,5,"
  "
1887276,19004663,4,"
  "
1887276,14740588,3,"
  "
1887276,13413589,4,"
  "
1887276,17908462,3,"
  "
1887276,16059409,3,"
  "
1887276,2054504,4,"
  "
1887276,2772564,3,"
  "
1887276,7234768,4,"
  "
1887276,187049,4,"
  "
1887276,1166599,5,"
  "
1887276,8253920,5,"
  "
1887276,13151175,2,"
  "
1887276,12408735,3,"
  "
1887276,9215188,2,"
  "
1887276,12099550,3,"
  "
1887276,13165313,4,"
  "
1887276,12880428,3,"
  "
1887276,12025910,3,"
  "
1887276,9680114,5,"
      Loved it! Couldn't put it down. I have to add to this. It's been haunting me all week, I'm considering reading it again this week before I take it back to the library. Can't wait for the continuance. 
  "
1887276,155,3,"
  "
1887276,577537,3,"
  "
1887276,652083,4,"
  "
1887276,10545,4,"
  "
1887276,4788505,4,"
  "
1887276,70790,2,"
  "
1887276,10558,4,"
  "
1887276,116594,4,"
  "
1887276,265016,4,"
  "
1887276,29981,3,"
  "
1887276,34068,3,"
  "
1887276,602314,3,"
  "
1887276,17152,4,"
  "
1887276,10843755,1,"
  "
1887276,15059811,4,"
  "
1887276,11559200,4,"
  "
1887276,12037108,4,"
  "
1887276,13147230,4,"
  "
1887276,12275680,4,"
  "
1887276,8205669,3,"
  "
1887276,3400816,2,"
  "
1887276,11746513,4,"
  "
1887276,9583508,4,"
  "
1887276,6048530,3,"
  "
1887276,13037538,3,"
  "
1887276,13155103,4,"
  "
1887276,10262588,2,"
  "
1887276,12160824,2,"
  "
1887276,11325698,2,"
  "
1887276,9376703,5,"
  "
1887276,12199924,1,"
      really, I tried, but I couldn't finish it. <br />
  "
1887276,8736126,4,"
  "
1887276,792375,3,"
  "
1887276,7841437,3,"
  "
1887276,426548,3,"
  "
1887276,6314293,3,"
  "
1887276,2342825,3,"
  "
1887276,676904,3,"
  "
1887276,676905,3,"
  "
1887276,426550,3,"
  "
1887276,5930640,3,"
  "
1887276,10204213,4,"
  "
1887276,16099140,0,"
  "
1887276,7743175,5,"
  "
1887276,23956402,0,"
  "
1887276,23368013,0,"
  "
1887276,20971472,0,"
  "
1887276,17622960,0,"
  "
1887276,16006282,0,"
  "
1887276,13594965,0,"
  "
1887276,12837725,0,"
  "
1887276,12656727,0,"
  "
1887276,13082129,0,"
  "
1887276,10964,0,"
  "
1887276,9752754,0,"
  "
1887276,31548,0,"
  "
1887276,402777,0,"
  "
1887276,9553383,0,"
  "
1887276,6492676,0,"
  "
1887276,7183665,0,"
  "
1887276,5582295,0,"
  "
1887276,7839024,4,"
  "
1887276,963508,0,"
  "
1887276,13929,0,"
  "
1887276,5826,0,"
  "
1887276,405724,0,"
  "
1887276,19057,0,"
  "
1887276,6425725,0,"
  "
1887276,6001758,0,"
  "
1887276,3873328,0,"
  "
1887276,6288,0,"
  "
1887276,2325825,0,"
  "
1887276,28194,0,"
  "
1887276,3236307,0,"
  "
1887276,893136,0,"
  "
1887276,382450,0,"
  "
1887276,5899779,0,"
  "
1887276,28195,0,"
  "
1887276,302180,0,"
  "
1887276,10692,0,"
  "
1887276,123408,0,"
  "
1887276,285208,0,"
  "
1887276,285210,1,"
  "
1887276,285211,0,"
  "
1887276,5393637,0,"
  "
1887276,21032488,0,"
  "
1887276,1215032,0,"
  "
1887276,10843755,1,"
  "
1887276,12199924,1,"
      really, I tried, but I couldn't finish it. <br />
  "
1887276,8008883,0,"
      couldn't get past the constant references to the church.
  "
1887276,1330324,0,"
  "
1887276,13890,5,"
  "
1887276,35231,5,"
  "
1345592,611298,4,"
  "
1345592,19380,4,"
  "
1345592,10569,5,"
  "
1345592,4799,4,"
  "
1345592,32416,5,"
  "
1345592,4381,5,"
  "
1345592,29946,5,"
  "
1345592,52036,5,"
  "
1345592,976,4,"
  "
1345592,960,5,"
  "
1345592,968,5,"
  "
1345592,96642,5,"
  "
1345592,24807,4,"
  "
1345592,33356,4,"
  "
1345592,38401,4,"
  "
1345592,41315,4,"
  "
1345592,9591,5,"
  "
1345592,9601,4,"
  "
1345592,4986,4,"
  "
1345592,4984,4,"
  "
1345592,4987,4,"
  "
1345592,9598,4,"
  "
1345592,9595,4,"
  "
1345592,9589,4,"
  "
1345592,9597,4,"
  "
1345592,9594,5,"
  "
1345592,4982,3,"
  "
1345592,4985,5,"
  "
1345592,135479,5,"
  "
1345592,4980,5,"
  "
1345592,4981,5,"
  "
1345592,5759,5,"
  "
1345592,29059,5,"
  "
1345592,22283,5,"
  "
1345592,22290,4,"
  "
1345592,22206,5,"
  "
1345592,22284,4,"
  "
1345592,22288,5,"
  "
1345592,3717,4,"
  "
1345592,22289,4,"
  "
1345592,4671,5,"
  "
1345592,5107,5,"
  "
1345592,76778,0,"
  "
1345592,16631,0,"
  "
1345592,9602,0,"
  "
1345592,9593,0,"
  "
1345592,22285,0,"
  "
1345592,92057,0,"
  "
1345592,227463,0,"
  "
1345592,5129,0,"
  "
1345592,1840511,0,"
  "
1345592,13519,0,"
  "
1345592,5954,0,"
  "
1345592,24861,0,"
  "
1345592,4979,0,"
  "
1345592,9590,0,"
  "
1345592,9592,0,"
  "
2418345,7263429,3,"
  "
2418345,15752800,4,"
  "
2418345,15742424,0,"
  "
2418345,15827217,0,"
  "
2418345,11267645,0,"
  "
2418345,16118160,0,"
  "
2418345,7862725,0,"
  "
2418345,15818829,0,"
  "
2418345,12962374,0,"
  "
2418345,12304615,0,"
  "
2418345,12801856,0,"
  "
2418345,11042027,0,"
  "
2418345,16120595,0,"
  "
2418345,13500089,0,"
  "
2418345,13162861,0,"
  "
2418345,12570845,0,"
  "
2418345,16169205,0,"
  "
2418345,14418714,0,"
  "
2418345,12276566,0,"
  "
2418345,14417571,0,"
  "
2418345,13485330,0,"
  "
2418345,11667559,0,"
  "
2418345,16102879,0,"
  "
2418345,15733738,0,"
  "
2418345,13489518,0,"
  "
2418345,13363270,0,"
  "
2418345,13070346,0,"
  "
2418345,6048595,0,"
  "
2418345,7244827,0,"
  "
2418345,9609429,0,"
  "
2418345,16007975,0,"
  "
2418345,16029238,0,"
  "
2418345,15846909,0,"
  "
2418345,16036868,0,"
  "
2418345,13382965,0,"
  "
2418345,17371701,0,"
  "
2418345,16128346,0,"
  "
2418345,10103247,0,"
  "
2418345,6433665,0,"
  "
2418345,12824297,0,"
  "
2418345,10183211,0,"
  "
2418345,11098030,0,"
  "
2418345,13367528,0,"
  "
2418345,13354283,0,"
  "
2418345,2170903,0,"
  "
2418345,1189399,0,"
  "
2418345,616694,0,"
  "
2418345,238968,0,"
  "
2418345,15781433,0,"
  "
2418345,8349348,0,"
  "
2418345,8177526,0,"
  "
2418345,10657638,0,"
  "
2418345,10442127,0,"
  "
2418345,172734,0,"
  "
2418345,13831,0,"
  "
2418345,28187,0,"
  "
2418345,13570162,0,"
  "
2418345,11297376,0,"
  "
2418345,10465086,0,"
  "
2418345,10713851,0,"
  "
2418345,8046350,0,"
  "
2418345,6600807,0,"
  "
2418345,7942786,0,"
  "
2418345,3661261,0,"
  "
2418345,3819326,0,"
  "
2418345,6371117,0,"
  "
2418345,112539,0,"
  "
2418345,3567200,0,"
  "
2418345,4070493,0,"
  "
2418345,1582996,0,"
  "
2418345,3777732,0,"
  "
2418345,5292853,0,"
  "
2418345,256683,0,"
  "
2418345,2355575,0,"
  "
2418345,13522957,5,"
  "
2418345,13421072,5,"
  "
2418345,13127675,0,"
  "
2418345,13423535,0,"
  "
2418345,3609760,0,"
  "
2418345,16067842,0,"
  "
2418345,6006518,0,"
  "
2418345,7402393,0,"
  "
2418345,11947156,4,"
  "
2418345,13562180,4,"
  "
2418345,6574102,4,"
  "
2418345,714569,3,"
  "
2418345,6522885,3,"
  "
2418345,6359133,3,"
  "
2418345,5960207,3,"
  "
2418345,7184830,0,"
  "
2418345,7740152,0,"
  "
2418345,5841508,2,"
  "
2418345,3051686,3,"
  "
2418345,283495,3,"
  "
2418345,187813,2,"
  "
2418345,1456034,2,"
  "
2418345,187812,4,"
  "
2418345,3423708,2,"
  "
2418345,5955666,3,"
  "
2418345,1839075,3,"
  "
2418345,501910,3,"
  "
2418345,501909,3,"
  "
2418345,4134071,3,"
  "
2418345,2866718,3,"
  "
2418345,1326258,3,"
  "
2418345,676924,3,"
  "
2418345,30183,3,"
  "
2418345,2753843,3,"
  "
2418345,106085,3,"
  "
2418345,872333,3,"
  "
2418345,179064,3,"
  "
2418345,3236307,3,"
  "
2418345,733809,3,"
  "
2418345,568645,4,"
  "
2418345,852470,3,"
  "
2418345,5267365,4,"
  "
2418345,6001758,4,"
  "
2418345,1162543,4,"
  "
2418345,428263,3,"
  "
2418345,49041,3,"
  "
2418345,21787,2,"
  "
2418345,1885,5,"
  "
2418345,41865,5,"
  "
2418345,3,3,"
  "
2418345,113436,3,"
  "
2418345,48855,3,"
  "
2418345,968,3,"
  "
2418345,12232938,4,"
  "
2418345,7126,4,"
  "
2418345,1381,2,"
  "
2418345,1934,3,"
  "
2418345,18135,2,"
  "
2418345,7613,2,"
  "
2418345,30119,3,"
  "
2418345,2657,3,"
  "
2418345,12584442,0,"
  "
2418345,8575295,0,"
  "
2418345,71811,0,"
  "
2418345,17186791,0,"
  "
1837359,16003894,0,"
      <strong>A mix mash of what life throws at us</strong><br /><br />This book is pretty straightforward. Its a collection of letters that people have written to Sugar asking for advice. Sugar hands out kind, loving, direct advice to the authors of these letters. Another feel good,real life read
  "
1837359,6900,0,"
  "
1837359,12220,0,"
  "
1837359,13536860,0,"
  "
1837359,11857408,0,"
  "
1837359,10818853,0,"
  "
1837359,25644601,0,"
  "
1837359,22557272,0,"
  "
1837359,550844,4,"
  "
1837359,10584,5,"
  "
1837359,16130549,5,"
  "
1837359,13152194,5,"
  "
1837359,13367541,5,"
      <strong>Soulful beginning to 2016</strong><br /><br />I would highly recommended to anyone who need an inspirational read. The emotions that Cheryl was experiencing while on her journey made the reader just as emotional. A great read!
  "
1837359,9411138,0,"
  "
1837359,18626821,4,"
  "
1837359,18626858,0,"
  "
1837359,8690609,0,"
  "
1837359,6314851,0,"
  "
1837359,4900632,0,"
  "
1837359,8309278,0,"
  "
1837359,8423493,0,"
  "
1837359,8684868,0,"
  "
1837359,13618490,0,"
  "
1837359,12864292,0,"
  "
1837359,10320040,5,"
  "
1837359,19241689,5,"
  "
1837359,11459962,5,"
  "
1837359,17415999,0,"
  "
1837359,13261812,5,"
  "
1837359,420282,5,"
  "
1837359,191139,4,"
  "
1837359,17333223,5,"
  "
1837359,16363,0,"
  "
1837359,14963,3,"
  "
1837359,6452806,3,"
  "
1837359,13747,2,"
  "
1837359,310259,5,"
  "
1837359,42149,3,"
  "
1837359,125404,3,"
  "
1837359,15779,3,"
  "
1837359,29291,3,"
  "
1837359,475339,3,"
  "
1837359,24335,3,"
  "
1837359,317500,3,"
  "
1837359,91253,3,"
  "
1837359,9654,2,"
  "
1837359,46799,3,"
  "
1837359,3466,2,"
  "
1837359,51606,3,"
  "
1837359,16304,3,"
  "
1837359,6327,3,"
  "
1837359,17204,3,"
  "
1837359,14250,1,"
  "
1837359,5246,3,"
  "
1837359,231804,3,"
  "
1837359,24178,4,"
  "
1837359,24280,3,"
  "
1837359,11588,4,"
  "
1837359,6952,3,"
  "
1837359,7244,3,"
  "
1837359,2909769,3,"
  "
1837359,13103,3,"
  "
1837359,15926,3,"
  "
1837359,47401,2,"
  "
1837359,2529355,3,"
  "
1837359,223462,3,"
  "
1837359,170632,3,"
  "
1837359,170650,3,"
  "
1837359,43339,3,"
  "
1837359,76179,4,"
  "
1837359,268274,3,"
  "
1837359,30361,3,"
  "
1837359,30385,3,"
  "
1837359,30357,3,"
  "
1837359,30379,3,"
  "
1837359,30364,3,"
  "
1837359,268278,3,"
  "
1837359,96262,4,"
  "
1837359,30381,3,"
  "
1837359,30399,3,"
  "
1837359,710826,2,"
  "
1837359,26512,3,"
  "
1837359,864806,3,"
  "
1837359,26508,3,"
  "
1837359,25352,2,"
  "
1837359,82814,3,"
  "
1837359,59857,3,"
  "
1837359,82795,4,"
  "
1837359,59850,3,"
  "
1837359,26509,3,"
  "
1837359,94812,2,"
  "
1837359,59889,3,"
  "
1837359,149267,4,"
  "
1837359,715217,3,"
  "
1837359,5950067,3,"
  "
1837359,26511,4,"
  "
1837359,278129,4,"
  "
1837359,59851,3,"
  "
1837359,59843,3,"
  "
1837359,2029176,3,"
  "
1837359,13153,3,"
  "
1837359,13157,3,"
  "
1837359,5575,2,"
  "
1837359,53625,3,"
  "
1837359,552887,2,"
  "
1837359,13133,3,"
  "
1837359,13151,2,"
  "
1837359,13131,3,"
  "
1837359,13162,3,"
  "
1837359,6588,2,"
  "
1837359,110444,3,"
  "
1837359,84736,2,"
  "
1837359,21445,3,"
  "
1837359,79379,3,"
  "
1837359,79378,3,"
  "
1837359,13140,3,"
  "
1837359,13128,3,"
  "
1837359,13143,3,"
  "
1837359,80568,3,"
  "
1837359,7510,2,"
  "
1837359,13132,3,"
  "
1837359,33668,3,"
  "
1837359,13136,3,"
  "
1837359,13145,2,"
  "
1837359,7494,3,"
  "
1837359,13137,3,"
  "
1837359,13148,3,"
  "
1837359,42155,3,"
  "
1837359,23774,3,"
  "
1837359,148192,4,"
  "
1837359,357024,3,"
  "
1837359,10441,4,"
  "
1837359,10909,4,"
  "
1837359,385063,4,"
  "
1837359,14866,5,"
  "
1837359,10917,4,"
  "
1837359,370493,3,"
  "
1837359,19501,2,"
  "
1837359,4137,3,"
  "
1837359,890,3,"
  "
1837359,4671,2,"
  "
1837359,5107,2,"
  "
1837359,15881,3,"
  "
1837359,2,3,"
  "
1837359,5,3,"
  "
1837359,6,3,"
  "
1837359,1,3,"
  "
1837359,3,3,"
  "
1837359,136251,5,"
  "
1837359,25065629,0,"
  "
1837359,22628,0,"
  "
1837359,16299,0,"
  "
1837359,1617,0,"
  "
1837359,14891,0,"
  "
1837359,17470674,0,"
  "
1837359,5886881,0,"
  "
1837359,24612118,0,"
  "
1837359,18126198,0,"
  "
1837359,18710190,0,"
  "
1837359,11735983,0,"
  "
1837359,13335037,0,"
  "
1837359,17660,0,"
  "
1837359,10644930,0,"
  "
1837359,11590,0,"
  "
1837359,216363,0,"
  "
1837359,11250053,0,"
  "
1837359,6422680,0,"
  "
1837359,66559,0,"
  "
1837359,17899948,0,"
  "
1837359,612401,0,"
  "
1837359,5336,0,"
  "
1837359,6338619,0,"
  "
1837359,2120652,0,"
  "
1837359,14748,0,"
  "
1837359,252577,0,"
  "
1837359,33722,0,"
  "
1837359,33724,0,"
  "
1837359,1609451,0,"
  "
1837359,1078,0,"
  "
1837359,5094,0,"
  "
1837359,48328,0,"
  "
1837359,43448,0,"
  "
1837359,2152,0,"
  "
1837359,43615,0,"
  "
1837359,9375,0,"
  "
1837359,18342,0,"
  "
1837359,43763,0,"
  "
1837359,6514,0,"
  "
1837359,7763,0,"
  "
1837359,9712,0,"
  "
1837359,1934,0,"
  "
1837359,6288,0,"
  "
1837359,13105,0,"
  "
1837359,5470,0,"
  "
1837359,59879,0,"
  "
1837359,528659,0,"
  "
1837359,390374,0,"
  "
1837359,59887,0,"
  "
1837359,59836,0,"
  "
1837359,415909,0,"
  "
1837359,63580,0,"
  "
1837359,278102,0,"
  "
1837359,1713912,0,"
  "
1837359,13141,0,"
  "
1837359,239745,0,"
  "
1837359,552894,0,"
  "
1837359,4214,0,"
  "
1837359,930,0,"
  "
744262,3805,4,"
  "
744262,25099,4,"
  "
744262,30220,5,"
  "
744262,285092,2,"
  "
744262,249,3,"
  "
744262,12395,3,"
  "
744262,59960,4,"
  "
744262,23529,5,"
  "
744262,4137,4,"
  "
744262,4953,3,"
  "
744262,4671,5,"
  "
744262,4954,2,"
  "
744262,9799,3,"
  "
744262,161121,4,"
  "
744262,10235,5,"
  "
744262,17800,3,"
  "
744262,11297,3,"
  "
744262,3698,4,"
  "
744262,9717,5,"
  "
744262,9712,5,"
  "
744262,320,5,"
  "
744262,472331,5,"
  "
744262,16696,2,"
  "
744262,117833,0,"
  "
744262,11275,5,"
  "
744262,34072,5,"
  "
744262,271973,3,"
  "
744262,59980,4,"
  "
744262,3985,5,"
  "
744262,2794,4,"
  "
744262,394535,5,"
  "
744262,6288,4,"
  "
744262,9854,0,"
  "
744262,7805,0,"
  "
744262,216363,3,"
  "
744262,14743,0,"
  "
744262,11137,0,"
  "
744262,11366,0,"
  "
822676,57981,0,"
  "
822676,59716,5,"
  "
822676,46114,5,"
  "
822676,15622,4,"
  "
822676,4954,3,"
  "
822676,376561,5,"
  "
822676,7603,4,"
  "
822676,22290,3,"
  "
822676,4900,4,"
  "
822676,6514,4,"
  "
822676,12296,5,"
  "
822676,49552,0,"
  "
822676,7604,0,"
  "
1978400,2095583,0,"
  "
1978400,8445273,0,"
  "
1978400,7293120,0,"
  "
1978400,9740847,0,"
  "
1978400,8140731,0,"
  "
1978400,1137215,0,"
  "
1978400,7911067,0,"
  "
1978400,16185,1,"
      I'm a fan of Philippa Gregory's historical novels, the ones that are fictionalizations of the lives of real people (The Other Boleyn Girl, for example). But both examples of her purely fictional works that I have tried (this and Wideacre) I have hated because the protagonists have been totally un...
  "
1978400,161850,0,"
  "
1978400,16183,0,"
  "
1978400,16188,1,"
      I could not finish the book because the protagonist was too vile. I read about the first half, continuing to hope that she'd somehow redeem herself and become a character that I could root for, but she never did. Eventually I got so disgusted that I gave up.
  "
1978400,16181,0,"
  "
1978400,252499,0,"
  "
1978400,37470,0,"
  "
1978400,2512011,0,"
  "
1978400,403450,0,"
  "
1978400,872818,0,"
  "
1978400,522621,0,"
  "
1978400,72522,0,"
  "
1978400,72521,0,"
  "
1978400,72528,0,"
  "
1978400,463947,0,"
  "
1978400,72523,0,"
  "
1978400,72524,0,"
  "
1978400,71103,0,"
  "
1978400,211287,0,"
  "
1978400,72527,0,"
  "
1978400,71104,0,"
  "
1978400,71108,0,"
  "
1978400,71102,0,"
  "
1978400,128754,0,"
  "
1978400,128759,0,"
  "
1978400,128755,0,"
  "
1978400,181116,0,"
  "
1978400,281350,0,"
  "
1978400,128752,0,"
  "
1978400,106128,0,"
  "
1978400,128757,0,"
  "
1978400,128756,0,"
  "
1978400,231604,0,"
  "
1978400,2288035,0,"
  "
1978400,144893,0,"
  "
1978400,129536,0,"
  "
1978400,129538,0,"
  "
1978400,561726,0,"
  "
1978400,269822,0,"
  "
1978400,686716,0,"
  "
1978400,492656,0,"
  "
1978400,686717,0,"
  "
1978400,686718,0,"
  "
1978400,1083108,0,"
  "
1978400,250216,0,"
  "
1978400,437846,0,"
  "
1978400,538399,0,"
  "
1978400,556398,0,"
  "
1978400,538400,0,"
  "
1978400,556395,0,"
  "
1978400,556396,0,"
  "
1978400,556394,0,"
  "
1978400,416702,0,"
  "
1978400,538395,0,"
  "
1978400,538396,0,"
  "
1978400,1137217,0,"
  "
1978400,1137221,0,"
  "
1978400,389104,0,"
  "
1978400,389099,0,"
  "
1978400,72733,0,"
  "
1978400,1241090,0,"
  "
1978400,853182,0,"
  "
1978400,72801,0,"
  "
1978400,821177,0,"
  "
1978400,72739,0,"
  "
1978400,1132348,0,"
  "
1978400,72731,0,"
  "
1978400,1241085,0,"
  "
1978400,72740,0,"
  "
1978400,72734,0,"
  "
1978400,72788,0,"
  "
1978400,72766,0,"
  "
1978400,116680,0,"
  "
1978400,72744,0,"
  "
1978400,72749,0,"
  "
1978400,15253,0,"
  "
1978400,72732,0,"
  "
1978400,853181,0,"
  "
1978400,72743,0,"
  "
1978400,1241082,0,"
  "
1978400,72753,0,"
  "
1978400,72741,0,"
  "
1978400,1237030,0,"
  "
1978400,853180,0,"
  "
1978400,5890,0,"
  "
1978400,6555228,0,"
  "
1978400,10900324,0,"
  "
1978400,6555228,0,"
  "
291611,5439,4,"
  "
291611,33917,4,"
  "
291611,252577,4,"
  "
291611,930,3,"
  "
291611,53824,4,"
  "
291611,709734,2,"
  "
291611,7126,5,"
  "
291611,9791,4,"
  "
291611,48472,4,"
  "
291611,831618,4,"
  "
291611,444381,2,"
  "
291611,968,2,"
  "
291611,5470,3,"
  "
291611,890,4,"
  "
291611,232188,4,"
  "
291611,170674,4,"
  "
291611,232187,4,"
  "
291611,39988,3,"
  "
291611,170668,4,"
  "
291611,10873,3,"
  "
291611,865,2,"
  "
291611,7214,3,"
  "
291611,228333,2,"
  "
291611,2122,5,"
  "
291611,9712,0,"
  "
291611,4406,5,"
      Very absorbing so far...candidate for my top 10
  "
291611,21,0,"
  "
291611,128029,0,"
  "
1586608,12067,4,"
  "
1586608,19581,4,"
  "
1586608,5364,5,"
  "
1586608,10987,5,"
  "
1586608,10964,5,"
  "
1586608,825509,5,"
  "
1586608,825508,5,"
  "
1586608,41689,4,"
  "
1586608,5062,4,"
  "
1586608,5064,5,"
  "
1586608,5043,5,"
  "
1586608,10988,5,"
  "
1586608,11714997,0,"
  "
1586608,12840997,0,"
  "
1586608,11101788,0,"
  "
1586608,7968518,0,"
  "
1586608,10740844,0,"
  "
1586608,11570637,0,"
  "
1586608,11967493,0,"
  "
1586608,8427768,0,"
  "
1586608,12912387,0,"
  "
1586608,11457525,0,"
  "
1581247,911577,0,"
  "
1581247,52142,0,"
  "
1581247,69571,0,"
  "
1581247,113310,0,"
  "
1581247,2165,0,"
  "
1581247,4813,0,"
  "
1581247,930,0,"
  "
1581247,4031735,0,"
  "
1581247,5470,0,"
  "
1581247,106966,0,"
  "
1581247,865,0,"
  "
1581247,540871,0,"
  "
1581247,40440,0,"
  "
1581247,1656001,0,"
  "
1581247,49250,0,"
  "
1581247,297673,0,"
  "
1581247,49436,0,"
  "
1581247,43641,0,"
  "
1235859,448873,4,"
  "
1235859,348225,5,"
  "
1235859,41865,4,"
  "
1235859,703502,3,"
      funny mystery- takes place in Ogden, Utah.
  "
1235859,514301,3,"
  "
1235859,207798,4,"
  "
1235859,138872,4,"
      This is book I could not put down it is about the true story of Mary Ingles. She is kindnapped by Indians and her survival.
  "
1235859,643068,4,"
  "
1235859,845248,3,"
  "
1235859,49594,4,"
  "
1235859,459255,0,"
  "
1235859,648011,3,"
  "
1235859,1656001,4,"
  "
